Accession	family	query_name	Resfams_description	Ontology_Level
MB-RF096	OXA-cluster3	gb|AAA98406.1|ARO:3001404|OXA-9	OXA beta-lactamase (cluster 3), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF115	SHV	gb|CCK86744.1|ARO:3001347|SHV-164	SHV related beta-lactamase (class a)	gene
MB-RF145	TetY	gb|AAM77075.1|ARO:3002695|cmlA5	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF048	CTX-M	gb|BAL72196.1|ARO:3001985|CTX-M-126	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF127	TEM	gb|ABQ00181.1|ARO:3001024|TEM-158	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF119	OKP-B	gb|CAJ19618.1|ARO:3002442|OKP-B-9	varaint B of OKP related beta-lactamase (class a)	variant
MB-RF058	ErmC	gb|CAM96571.1|ARO:3004605|ermZ	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF020	APH3_prime	gb|AAA76822.1|ARO:3002654|APH(3')-VIIa	aminoglycoside phosphotransferase prime (APH3')	variant
MB-RF101	OXA-cluster8	gb|ACX31142.1|ARO:3001455|OXA-150	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF040	CMY	gb|AAZ66866.1|ARO:3002032|CMY-21	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF044	ACT	gb|AJG06172.1|ARO:3003172|ACT-37	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF101	OXA-cluster8	gb|CCA94644.1|ARO:3001486|OXA-208	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF058	ErmC	gb|CAA66307.2|ARO:3000592|ErmN	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF040	CMY	gb|AEI52842.1|ARO:3002078|CMY-65	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF160	VIM	gb|AAS13759.1|ARO:3002278|VIM-8	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
MB-RF115	SHV	gb|ADE58494.1|ARO:3001175|SHV-128	SHV related beta-lactamase (class a)	gene
MB-RF096	OXA-cluster3	gb|CAD32565.1|ARO:3001770|OXA-43	OXA beta-lactamase (cluster 3), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF033	CfxA	gb|ACT97371.1|ARO:3003097|CfxA6	CfxA cephalosporin (class a) [ARO:3001211]	gene
MB-RF039	CMY-MOX-FOX	gb|AAD50818.2|ARO:3002019|CMY-8	A grouping of related CMY, MOX, FOX betalactamase (class C)	gene
MB-RF116	LEN	gb|CAP12348.2|ARO:3002467|LEN-20	LEN related beta-lactamase (class a)	gene
MB-RF040	CMY	gb|CAA75402.1|ARO:3002015|CMY-4	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF159	VEB	gb|ACO56763.1|ARO:3002376|VEB-7	VEB beta-lactamases (class a) -- Separated from VEB-PER	gene
MB-RF101	OXA-cluster8	gb|ADI58618.1|ARO:3001658|OXA-174	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF119	OKP-B	gb|CAJ19610.1|ARO:3002435|OKP-B-2	varaint B of OKP related beta-lactamase (class a)	variant
MB-RF127	TEM	gb|BAB16308.1|ARO:3000958|TEM-91	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF124	SubclassB2	gb|CAA71441.1|ARO:3003095|imiS	Subclass B2 (metallo-) beta-lactamase selectively hydrolize carbapenems [ARO:3000570]	family
MB-RF048	CTX-M	gb|AEM44650.1|ARO:3001967|CTX-M-107	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF048	CTX-M	gb|AAF93177.1|ARO:3001874|CTX-M-11	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF040	CMY	gb|BAO05497.1|ARO:3002071|CMY-110	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF048	CTX-M	gb|AFO69261.1|ARO:3001984|CTX-M-125	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF040	CMY	gb|AHL39322.1|ARO:3002098|CMY-85	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF072	macA	gb|CAC14594.1|ARO:3003055|smeD	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF127	TEM	gb|AAW66604.1|ARO:3000883|TEM-11	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF115	SHV	gb|AFQ23968.1|ARO:3001201|SHV-162	SHV related beta-lactamase (class a)	gene
MB-RF127	TEM	gb|AAD33116.2|ARO:3000934|TEM-67	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF040	CMY	gb|AEM97672.1|ARO:3002073|CMY-60	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF093	OXA	gb|AAP69916.1|ARO:3001780|OXA-85	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF018	APH3	gb|CAE51638.1|ARO:3002641|APH(3')-Ia	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
MB-RF127	TEM	gb|CAA74912.2|ARO:3000888|TEM-17	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF115	SHV	gb|AJO16040.1|ARO:3001350|SHV-180	SHV related beta-lactamase (class a)	gene
MB-RF033	CfxA	gb|AAV37205.1|ARO:3003005|CfxA4	CfxA cephalosporin (class a) [ARO:3001211]	gene
MB-RF094	OXA-cluster1	gb|ACN85419.1|ARO:3001804|OXA-145	OXA beta-lactamase (cluster 1), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF160	VIM	gb|ACT33323.1|ARO:3002293|VIM-23	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
MB-RF040	CMY	gb|AGH70380.1|ARO:3002111|CMY-98	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF157	vanY	gb|ABA71729.1|ARO:3002959|vanYG1	VanY: glycopeptide resistance gene [ARO:3000077]	variant
MB-RF039	CMY-MOX-FOX	gb|CAA56561.1|ARO:3003553|CepS	A grouping of related CMY, MOX, FOX betalactamase (class C)	gene
MB-RF040	CMY	gb|AGC54799.1|ARO:3002108|CMY-95	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF127	TEM	gb|AGK40892.1|ARO:3001384|TEM-207	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF058	ErmC	gb|AAC36915.1|ARO:3000593|ErmQ	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF065	IND	gb|ADK25050.1|ARO:3002267|IND-11	IND beta-lactamases (subclass B1 (metallo-) beta-lactamase) [ARO:3000060]	gene
MB-RF109	robA	gb|AAS79458.1|ARO:3001302|chrB	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF115	SHV	gb|AAK69828.1|ARO:3001090|SHV-32	SHV related beta-lactamase (class a)	gene
MB-RF048	CTX-M	gb|ADY02545.1|ARO:3001960|CTX-M-101	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF040	CMY	gb|AIT76091.1|ARO:3002129|CMY-118	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF040	CMY	gb|ABN51007.1|ARO:3002046|CMY-35	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF115	SHV	gb|CAJ47133.2|ARO:3001132|SHV-78	SHV related beta-lactamase (class a)	gene
MB-RF065	IND	gb|AAG29757.1|ARO:3002257|IND-2	IND beta-lactamases (subclass B1 (metallo-) beta-lactamase) [ARO:3000060]	gene
MB-RF100	OXA-cluster7	gb|ADK35871.1|ARO:3001467|OXA-167	OXA beta-lactamase (cluster 7), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF100	OXA-cluster7	gb|ACX70402.1|ARO:3001654|OXA-143	OXA beta-lactamase (cluster 7), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF127	TEM	gb|ADB90239.1|ARO:3001041|TEM-176	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF049	DHA	gb|AAG36927.1|ARO:3002133|DHA-2	DHA beta-lactamase (class c) [ARO:3000068]	gene
MB-RF048	CTX-M	gb|BAD16611.1|ARO:3001898|CTX-M-36	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF127	TEM	gb|CAJ32372.1|ARO:3001015|TEM-148	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF101	OXA-cluster8	gb|AGZ83154.1|ARO:3001545|OXA-358	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF100	OXA-cluster7	gb|AJO16038.1|ARO:3001553|OXA-366	OXA beta-lactamase (cluster 7), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF048	CTX-M	gb|BAD83775.1|ARO:3001897|CTX-M-35	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF125	SubclassB3	gb|CAB96921.1|ARO:3000606|FEZ-1	"Subclass B3 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000571]	family
MB-RF014	ANT3	gb|ABG49324.1|ARO:3002609|aadA9	Aminoglycoside Nucleotidyltransferase (ANT3) [ARO:3000232]	gene
MB-RF116	LEN	gb|CAP12351.2|ARO:3002470|LEN-23	LEN related beta-lactamase (class a)	gene
MB-RF072	macA	gb|AAG05883.1|ARO:3000805|OprN	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF145	TetY	gb|CAA78046.1|ARO:3002701|Rhodococcus	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF100	OXA-cluster7	gb|AEP43731.1|ARO:3001493|OXA-225	OXA beta-lactamase (cluster 7), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF059	GES	gb|ADZ48685.1|ARO:3002346|GES-17	GES beta-lactamase (class a) [ARO:3000066]	variant
MB-RF048	CTX-M	gb|AJO16046.1|ARO:3003167|CTX-M-159	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF063	IMP	gb|ACY01749.1|ARO:3002217|IMP-26	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
MB-RF127	TEM	gb|ACI25375.1|ARO:3001032|TEM-166	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF034	ClassA	gb|CAA37699.1|ARO:3003565|r39	Class A beta-lactamase [ARO:3000078]	family
MB-RF030	CARB	gb|AHJ02283.1|ARO:3003186|CARB-23	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
MB-RF072	macA	gb|BAA34299.1|ARO:3003034|mexX	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF072	macA	gb|ALX99516.1|ARO:3003811|adeC	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF102	OXY	gb|CAI43413.1|ARO:3002390|OXY-1-2	OXY beta-lactamases [ARO:3002388]	gene
MB-RF040	CMY	gb|AFK73431.1|ARO:3002062|CMY-51	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF063	IMP	gb|CAA11471.1|ARO:3002192|IMP-1	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
MB-RF023	baeS	gb|AAD51347.1|ARO:3003067|smeS	baeS: subunit of gene modulating antibiotic efflux [ARO:3000829]	gene
MB-RF096	OXA-cluster3	gb|AAK52604.1|ARO:3001425|OXA-31	OXA beta-lactamase (cluster 3), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF115	SHV	gb|CEA29751.1|ARO:3003155|SHV-188	SHV related beta-lactamase (class a)	gene
MB-RF102	OXY	gb|AAN28732.1|ARO:3002409|OXY-3-1	OXY beta-lactamases [ARO:3002388]	gene
MB-RF149	vanC	gb|ABX54687.1|ARO:3002910|vanL	VanC: D-Ala-D-Ala ligase that can synthesize D-Ala-D-Ser [ARO:3000368]	variant
MB-RF113	SHV-LEN-OKP	gb|CAA71948.1|ARO:3001065|SHV-6	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	family
MB-RF047	PDC	gb|ACQ82810.1|ARO:3002502|PDC-5	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF127	TEM	gb|CAD09800.1|ARO:3000873|TEM-1	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF058	ErmC	gb|CAA44667.1|ARO:3001305|ErmU	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF160	VIM	gb|AGE83081.2|ARO:3002308|VIM-38	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
MB-RF127	TEM	gb|AAS89982.1|ARO:3000975|TEM-112	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF004	AAC6-I	gb|AAF03531.1|ARO:3002569|AAC(6')-Iy	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF098	OXA-cluster5	gb|AGI65307.1|ARO:3001681|OXA-278	OXA beta-lactamase (cluster 5), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF034	ClassA	gb|BAP34782.1|ARO:3002008|CTX-M-151	Class A beta-lactamase [ARO:3000078]	family
MB-RF127	TEM	gb|ABG77582.1|ARO:3001021|TEM-155	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF040	CMY	gb|AFU25638.1|ARO:3002096|CMY-83	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF127	TEM	gb|AAQ98890.1|ARO:3000984|TEM-122	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF048	CTX-M	gb|AAM70498.1|ARO:3001887|CTX-M-25	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF030	CARB	gb|AFI72872.1|ARO:3002252|CARB-14	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
MB-RF115	SHV	gb|CAB37325.2|ARO:3001074|SHV-15	SHV related beta-lactamase (class a)	gene
MB-RF034	ClassA	gb|ACC99191.1|ARO:3001161|SHV-112	Class A beta-lactamase [ARO:3000078]	family
MB-RF115	SHV	gb|AAB51384.1|ARO:3001067|SHV-8	SHV related beta-lactamase (class a)	gene
MB-RF145	TetY	gb|BAJ09383.1|ARO:3003046|qacA	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF045	MIR	gb|AAU95779.1|ARO:3002169|MIR-3	MIR betalactamase (class C) [ARO:3000058]	gene
MB-RF113	SHV-LEN-OKP	gb|AAF34335.1|ARO:3001079|SHV-21	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	family
MB-RF145	TetY	gb|AAC74149.2|ARO:3001216|mdtH	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF127	TEM	gb|AJO16044.1|ARO:3001391|TEM-214	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF101	OXA-cluster8	gb|ACX31140.1|ARO:3001453|OXA-148	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF048	CTX-M	gb|AHA80961.1|ARO:3002005|CTX-M-147	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF004	AAC6-I	gb|AAC14693.1|ARO:3002637|APH(2'')-IVa	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF097	OXA-cluster4	gb|AFP97030.1|ARO:3001797|OXA-46	OXA beta-lactamase (cluster 4), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF113	SHV-LEN-OKP	gb|CAG25835.1|ARO:3002458|LEN-8	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	family
MB-RF072	macA	gb|AAC75135.2|ARO:3000792|mdtA	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF139	TetW	gb|CAA10975.1|ARO:3000194|tetW	"tetW: tetracycline resistance ribosomal protection protein" [ARO:3000194]	gene
MB-RF153	vanS	gb|ABA71728.1|ARO:3002937|vanSG	VanS: trasncriptional regulator of van glycopeptide resistance genes [ARO:3000071]	variant
MB-RF160	VIM	gb|ABR10840.1|ARO:3002272|VIM-2	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
MB-RF027	BlaB	gb|AAN63648.1|ARO:3000844|TUS-1	Beta-lactamase B (BlaB) (subclass B1 (metallo-) beta-lactamase) [ARO:3000579]	variant
MB-RF101	OXA-cluster8	gb|ACD84988.1|ARO:3001651|OXA-130	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AGZ83153.1|ARO:3001544|OXA-357	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF127	TEM	gb|AAL03985.1|ARO:3000937|TEM-71	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF045	MIR	gb|AIT76114.1|ARO:3002181|MIR-16	MIR betalactamase (class C) [ARO:3000058]	gene
MB-RF047	PDC	gb|ACQ82807.1|ARO:3002497|PDC-1	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF044	ACT	gb|AHM76774.1|ARO:3001843|ACT-22	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF101	OXA-cluster8	gb|AEO44980.1|ARO:3001489|OXA-217	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|ADX07747.1|ARO:3001667|OXA-202	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF036	ClassC-AmpC	gb|ABP49606.1|ARO:3001818|ACC-4	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF101	OXA-cluster8	gb|AGW83450.1|ARO:3001539|OXA-352	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AHL30280.1|ARO:3001566|OXA-380	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF152	vanR	gb|ABX54691.1|ARO:3002927|vanRL	"VanR: transcriptional activator regulating VanA, VanH and VanX" [ARO:3000574]	variant
MB-RF003	AAC3-I	gb|KSC15183.1|ARO:3002537|AAC(3)-IIIb	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	variant
MB-RF116	LEN	gb|SAU22663.1|ARO:3001442|OXA-117	LEN related beta-lactamase (class a)	gene
MB-RF101	OXA-cluster8	gb|ACY56711.1|ARO:3002480|OXA-144	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AHL30277.1|ARO:3001563|OXA-377	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF127	TEM	gb|ADL13944.1|ARO:3000903|TEM-33	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF095	OXA-cluster2	gb|AFU91598.1|ARO:3001788|OXA-204	OXA beta-lactamase (cluster 2), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AGW16407.1|ARO:3001513|OXA-325	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF053	GIM	gb|AAT90846.1|ARO:3003556|SLB-1	GIM related beta-lactamase (subclass B1 (metallo-) beta-lactamases)" [ARO:3000845]	gene
MB-RF048	CTX-M	gb|CAA63262.1|ARO:3001864|CTX-M-1	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF127	TEM	gb|CAA38429.1|ARO:3000874|TEM-2	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF042	FOX	gb|AGE45503.1|ARO:3002162|FOX-10	FOX betalactamase (class C) [ARO:3000067]	gene
MB-RF049	DHA	gb|AIT76105.1|ARO:3002147|DHA-16	DHA beta-lactamase (class c) [ARO:3000068]	gene
MB-RF115	SHV	gb|AAL82592.1|ARO:3001094|SHV-36	SHV related beta-lactamase (class a)	gene
MB-RF127	TEM	gb|ADP20705.1|ARO:3001373|TEM-182	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF016	ANT6	gb|CAB14620.1|ARO:3002627|aadK	Aminoglycoside Nucleotidyltransferase (ANT6) [ARO:3000225]	gene
MB-RF046	OCH	gb|CAC17627.1|ARO:3002520|OCH-7	OCH betalactamase (class C) [ARO:3000094]	gene
MB-RF102	OXY	gb|CAA88908.1|ARO:3002402|OXY-2-7	OXY beta-lactamases [ARO:3002388]	gene
MB-RF083	MexE	gb|AAL19306.1|ARO:3000789|mdsA	mexE: membrane fusion protein of the MexEF-OprN multidrug efflux complex [ARO:3000803]	gene
MB-RF101	OXA-cluster8	gb|ABC84263.1|ARO:3001704|OXA-87	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF044	ACT	gb|AHL39338.1|ARO:3001845|ACT-25	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF116	LEN	gb|AAU89706.1|ARO:3002464|LEN-16	LEN related beta-lactamase (class a)	gene
MB-RF118	OKP-A	gb|CAJ19607.1|ARO:3002426|OKP-A-9	variant A of OKP beta-lactamase (class a)	variant
MB-RF102	OXY	gb|AAL78161.1|ARO:3002410|OXY-4-1	OXY beta-lactamases [ARO:3002388]	gene
MB-RF115	SHV	gb|ABA06590.1|ARO:3001123|SHV-69	SHV related beta-lactamase (class a)	gene
MB-RF160	VIM	gb|AAN84550.1|ARO:3002276|VIM-6	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
MB-RF095	OXA-cluster2	gb|AAR89917.1|ARO:3001812|OXA-54	OXA beta-lactamase (cluster 2), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF072	macA	gb|AAG07595.1|ARO:3000809|opmD	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF119	OKP-B	gb|CAJ19619.1|ARO:3002443|OKP-B-10	varaint B of OKP related beta-lactamase (class a)	variant
MB-RF004	AAC6-I	gb|ABU55430.1|ARO:3002591|AAC(6')-Ib-Suzhou	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF127	TEM	gb|CAA76795.1|ARO:3000893|TEM-22	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF115	SHV	gb|ABA06589.1|ARO:3001122|SHV-67	SHV related beta-lactamase (class a)	gene
MB-RF115	SHV	gb|BAI94487.1|ARO:3001177|SHV-133	SHV related beta-lactamase (class a)	gene
MB-RF101	OXA-cluster8	gb|CAC83905.2|ARO:3001612|OXA-51	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF034	ClassA	gb|ACH59002.1|ARO:3002483|LRA-5	Class A beta-lactamase [ARO:3000078]	family
MB-RF072	macA	gb|CAA64891.1|ARO:3000812|mtrE	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF067	KPC	gb|AAU06362.1|ARO:3002314|KPC-4	Klebsiella pneumoniae carbapenem resistant (KPC) beta-lactamases (class a) [ARO:3000059]	gene
MB-RF149	vanC	gb|AAA24786.1|ARO:3000368|vanC	VanC: D-Ala-D-Ala ligase that can synthesize D-Ala-D-Ser [ARO:3000368]	variant
MB-RF022	baeR	gb|ADM92605.1|ARO:3000553|adeR	baeR: subunit of gene modulating antibiotic efflux [ARO:3000828]	gene
MB-RF101	OXA-cluster8	gb|ABF47916.1|ARO:3001628|OXA-93	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF048	CTX-M	gb|ADK11041.1|ARO:3001954|CTX-M-94	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF040	CMY	gb|ABS12248.1|ARO:3002040|CMY-29	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF094	OXA-cluster1	gb|AAC46344.1|ARO:3001408|OXA-13	OXA beta-lactamase (cluster 1), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF048	CTX-M	gb|AAP43508.1|ARO:3001892|CTX-M-30	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF090	NDM-CcrA	gb|BAQ02518.1|ARO:3003182|NDM-13	A grouping of related NDM and CcrA beta-lactamases [ARO:3000057;ARO:3000578]	family
MB-RF153	vanS	gb|AHA41504.1|ARO:3002941|vanSO	VanS: trasncriptional regulator of van glycopeptide resistance genes [ARO:3000071]	variant
MB-RF048	CTX-M	gb|CAQ42486.1|ARO:3001937|CTX-M-76	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF030	CARB	gb|AAB19430.2|ARO:3002242|CARB-3	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
MB-RF058	ErmC	gb|CCP44758.1|ARO:3000392|Erm(37)	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF115	SHV	gb|AAS98184.1|ARO:3001106|SHV-49	SHV related beta-lactamase (class a)	gene
MB-RF096	OXA-cluster3	gb|AET05998.1|ARO:3001399|OXA-4	OXA beta-lactamase (cluster 3), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF127	TEM	gb|ABI74448.1|ARO:3001018|TEM-151	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF127	TEM	gb|AAR89359.1|ARO:3000990|TEM-128	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF101	OXA-cluster8	gb|ABV31686.1|ARO:3001637|OXA-106	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF008	adeB	gb|CAH35802.1|ARO:3002983|amrB	adeB: membrane fusion protein of multidrug efflux complex [ARO:3000775]	gene
MB-RF003	AAC3-I	gb|CAA31895.1|ARO:3002533|AAC(3)-IIa	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	variant
MB-RF063	IMP	gb|AFG25462.1|ARO:3002220|IMP-29	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
MB-RF059	GES	gb|AAY43207.1|ARO:3002338|GES-9	GES beta-lactamase (class a) [ARO:3000066]	variant
MB-RF160	VIM	gb|AET05999.1|ARO:3002300|VIM-30	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
MB-RF116	LEN	gb|CAA28198.1|ARO:3002454|LEN-1	LEN related beta-lactamase (class a)	gene
MB-RF059	GES	gb|AAP22974.1|ARO:3002336|GES-7	GES beta-lactamase (class a) [ARO:3000066]	variant
MB-RF127	TEM	gb|APY23677.1|ARO:3001051|TEM-191	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF081	MexA	gb|NP_249116.1|ARO:3000377|MexA	mexA: membrane fusion protein of the MexAB-OprM multidrug efflux complex [ARO:3000377]	gene
MB-RF130	TetA-B	gb|BAC67143.1|ARO:3000166|tet(B)	tetA(B): tetracycline resistance MFS efflux pump [ARO:3000165]	family
