Accession	family	query_name	Resfams_description	Ontology_Level
RF0075	FmrO	DLFM08_00169|B2_GEN_1|gene-4|-|1936-2739|complete	PF07091.6 Ribosomal RNA methyltransferase (FmrO) [ARO:3000000]	gene
RF0075	FmrO	DLFM08_00170|B2_GEN_2|gene-2|-|738-1505|complete	PF07091.6 Ribosomal RNA methyltransferase (FmrO) [ARO:3000000]	gene
RF0075	FmrO	DLFM08_00172|B2_GEN_4|gene-4|-|1548-2291|complete	PF07091.6 Ribosomal RNA methyltransferase (FmrO) [ARO:3000000]	gene
RF0075	FmrO	DLFM08_00178|B2_GEN_10|gene-2|+|414-1166|complete	PF07091.6 Ribosomal RNA methyltransferase (FmrO) [ARO:3000000]	gene
RF0075	FmrO	DLFM08_00180|B3_GEN_1|gene-2|+|221-1024|complete	PF07091.6 Ribosomal RNA methyltransferase (FmrO) [ARO:3000000]	gene
RF0075	FmrO	DLFM08_00181|B7_GEN_1|gene-2|+|78-830|complete	PF07091.6 Ribosomal RNA methyltransferase (FmrO) [ARO:3000000]	gene
RF0075	FmrO	DLFM08_00182|B8_GEN_1|gene-1|-|55-807|complete	PF07091.6 Ribosomal RNA methyltransferase (FmrO) [ARO:3000000]	gene
RF0075	FmrO	DLFM08_00184|B8_GEN_3|gene-3|-|1051-1794|complete	PF07091.6 Ribosomal RNA methyltransferase (FmrO) [ARO:3000000]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM08_00185|B2_PEN_1|gene-4|-|1209-2342|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM08_00186|B3_PEN_1|gene-4|-|1317-2450|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0079	HTH_AraC	DLFM08_00187|B3_PEN_2|gene-4|-|945-1286|complete	"PF00165.18 Bacterial regulatory helix-turn-helix proteins, AraC family" [ARO:3000000]	family
RF0086	Lactamase_B_2	DLFM08_00187|B3_PEN_2|gene-5|-|1317-2417|complete	PF12706.2 Beta-lactamase superfamily domain [ARO:3000001]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM08_00191|B4_PEN_4|gene-3|+|1364-2509|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0055	ClassC-AmpC	DLFM08_00194|B4_PEN_7|gene-3|+|1655-2545|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0057	CMY-LAT-MOX-ACT-MIR-FOX	DLFM08_00207|B7_PEN_4|gene-3|-|875-2008|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	gene
RF0119	SHV-LEN	DLFM08_00209|B7_PEN_6|gene-3|+|1277-2143|complete	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	family
RF0102	MFS_1	DLFM08_00213|B2_TET_2|gene-2|+|357-1913|complete	PF07690.11 Major Facilitator Superfamily [ARO:0010002]	variant
RF0170	TetR_N	DLFM08_00215|B2_TET_4|gene-2|-|727-1404|complete	PF00440.18_Bacterial regulatory proteins, tetR family	variant
RF0102	MFS_1	DLFM08_00215|B2_TET_4|gene-3|+|1408-2682|complete	PF07690.11 Major Facilitator Superfamily [ARO:0010002]	variant
RF0102	MFS_1	DLFM08_00216|B3_TET_1|gene-3|+|1430-2704|complete	PF07690.11 Major Facilitator Superfamily [ARO:0010002]	variant
RF0114	ramA	DLFM08_00221|B4_TET_3|gene-2|-|273-647|complete	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
RF0086	Lactamase_B_2	DLFM08_00221|B4_TET_3|gene-3|-|647-1714|complete	PF12706.2 Beta-lactamase superfamily domain [ARO:3000001]	family
RF0133	TetM-TetW-TetO-TetS	DLFM08_00222|B4_TET_4|gene-2|-|152-2071|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM08_00223|B4_TET_5|gene-2|-|485-2404|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM08_00231|B7_TET_8|gene-1|+|132-2051|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM08_00232|B7_TET_9|gene-1|+|163-2082|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0095	Methyltransf_18	DLFM08_00232|B7_TET_9|gene-2|+|2133-2900|complete	PF12847.2 Methyltransferase domain [ARO:3000000]	variant
RF0133	TetM-TetW-TetO-TetS	DLFM08_00235|B7_TET_12|gene-4|+|2362-4281|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0133	TetM-TetW-TetO-TetS	DLFM08_00256|B8_TET_20|gene-2|-|485-2404|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186;ARO:3000194;ARO:3000190;ARO:3000192]	family
RF0146	thym_sym	DLFM08_00257|B1_TMP_1|gene-2|+|392-1201|complete	TIGR03284 thym sym: thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00258|B1_TMP_2|gene-2|-|74-739|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00264|B1_TMP_8|gene-2|-|159-641|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00265|B1_TMP_9|gene-3|-|940-1422|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00265|B1_TMP_9|gene-4|-|1432-2280|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0139	Thymidylat_synt	DLFM08_00267|B1_TMP_11|gene-3|+|814-1092|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0139	Thymidylat_synt	DLFM08_00267|B1_TMP_11|gene-4|+|1180-1662|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00267|B1_TMP_11|gene-5|+|1672-2202|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00268|B1_TMP_12|gene-2|-|409-894|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00270|B1_TMP_14|gene-2|+|293-961|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00273|B1_TMP_17|gene-2|+|964-1446|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00275|B1_TMP_19|gene-2|+|906-1898|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00275|B1_TMP_19|gene-3|+|1908-2405|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00276|B1_TMP_20|gene-2|-|302-805|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00279|B1_TMP_23|gene-2|-|695-1039|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00279|B1_TMP_23|gene-3|-|978-1358|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0146	thym_sym	DLFM08_00279|B1_TMP_23|gene-4|-|1433-1882|complete	TIGR03284 thym sym: thymidylate synthase [ARO:3000000]	variant
RF0139	Thymidylat_synt	DLFM08_00279|B1_TMP_23|gene-5|-|1885-2232|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00280|B1_TMP_24|gene-2|-|541-1014|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00293|B2_TMP_13|gene-2|+|1540-2019|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00294|B2_TMP_14|gene-2|+|541-1023|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00297|B2_TMP_17|gene-2|+|404-919|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00309|B2_TMP_29|gene-3|+|901-1452|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00318|B2_TMP_38|gene-2|-|542-1012|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00319|B2_TMP_39|gene-2|-|734-1231|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00326|B2_TMP_46|gene-1|-|13-423|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00342|B2_TMP_62|gene-2|+|501-1004|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00343|B2_TMP_63|gene-3|+|819-1310|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0146	thym_sym	DLFM08_00349|B2_TMP_69|gene-2|+|783-1604|complete	TIGR03284 thym sym: thymidylate synthase [ARO:3000000]	variant
RF0063	DHFR_1	DLFM08_00349|B2_TMP_69|gene-3|+|1641-2243|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00354|B2_TMP_74|gene-2|+|548-1045|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00355|B2_TMP_75|gene-2|-|789-1280|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00373|B2_TMP_93|gene-2|-|166-663|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00375|B2_TMP_95|gene-2|-|1065-1577|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00379|B2_TMP_99|gene-2|+|133-612|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00383|B2_TMP_103|gene-1|-|3-500|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00392|B2_TMP_112|gene-1|-|15-494|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00394|B2_TMP_114|gene-1|-|201-695|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00397|B2_TMP_117|gene-2|-|745-1236|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00407|B2_TMP_127|gene-3|+|1688-2176|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00409|B2_TMP_129|gene-2|-|460-942|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00411|B2_TMP_131|gene-5|+|2228-3058|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00411|B2_TMP_131|gene-6|+|3130-3624|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00412|B2_TMP_132|gene-2|-|401-898|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0146	thym_sym	DLFM08_00412|B2_TMP_132|gene-3|-|931-1725|complete	TIGR03284 thym sym: thymidylate synthase [ARO:3000000]	variant
RF0063	DHFR_1	DLFM08_00424|B2_TMP_144|gene-1|-|253-735|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00426|B2_TMP_146|gene-5|+|3325-3909|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00429|B2_TMP_149|gene-2|+|509-1072|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00431|B2_TMP_151|gene-2|+|169-654|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00438|B2_TMP_158|gene-2|-|600-1130|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00443|B2_TMP_163|gene-2|+|314-802|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00452|B2_TMP_172|gene-3|-|876-1394|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00452|B2_TMP_172|gene-4|-|1407-2255|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00460|B3_TMP_3|gene-4|-|1969-2499|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00460|B3_TMP_3|gene-5|-|2512-3360|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00462|B3_TMP_5|gene-3|+|1491-3233|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00463|B3_TMP_6|gene-2|-|156-707|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00464|B3_TMP_7|gene-4|+|2071-2901|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00464|B3_TMP_7|gene-5|+|2958-3452|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00465|B3_TMP_8|gene-2|+|265-759|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00469|B3_TMP_12|gene-2|+|346-804|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0011	Acetyltransf_1	DLFM08_00469|B3_TMP_12|gene-5|+|2296-2796|complete	PF00583.19 Acetyltransferase (GNAT) family [ARO:3000000]	variant
RF0063	DHFR_1	DLFM08_00472|B3_TMP_15|gene-2|+|352-840|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00473|B3_TMP_16|gene-3|+|1481-1963|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00474|B3_TMP_17|gene-2|+|223-735|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00476|B3_TMP_19|gene-2|+|93-569|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00479|B3_TMP_22|gene-2|-|424-912|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00483|B3_TMP_26|gene-2|+|361-840|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00486|B3_TMP_29|gene-2|-|982-1470|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00486|B3_TMP_29|gene-3|-|1467-2261|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00490|B3_TMP_33|gene-2|-|986-1477|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00490|B3_TMP_33|gene-3|-|1507-2355|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0139	Thymidylat_synt	DLFM08_00495|B3_TMP_38|gene-2|+|300-1130|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00495|B3_TMP_38|gene-3|+|1140-1613|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00502|B3_TMP_45|gene-2|-|633-1199|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00506|B3_TMP_49|gene-2|+|613-1461|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00506|B3_TMP_49|gene-3|+|1474-1992|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00508|B3_TMP_51|gene-2|+|1078-1575|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00515|B4_TMP_7|gene-2|+|1007-1312|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00515|B4_TMP_7|gene-3|+|1336-1830|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00520|B4_TMP_12|gene-2|+|1243-2073|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00520|B4_TMP_12|gene-3|+|2084-2563|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00527|B4_TMP_19|gene-3|+|902-1399|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0146	thym_sym	DLFM08_00527|B4_TMP_19|gene-4|+|1436-2233|complete	TIGR03284 thym sym: thymidylate synthase [ARO:3000000]	variant
RF0063	DHFR_1	DLFM08_00540|B4_TMP_32|gene-2|-|785-1273|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00540|B4_TMP_32|gene-3|-|1270-2064|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00541|B4_TMP_33|gene-2|+|208-714|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00548|B4_TMP_40|gene-2|-|170-676|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00548|B4_TMP_40|gene-3|-|686-1516|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00549|B4_TMP_41|gene-2|-|94-582|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00549|B4_TMP_41|gene-3|-|592-1437|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0139	Thymidylat_synt	DLFM08_00553|B4_TMP_45|gene-3|+|838-1257|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0139	Thymidylat_synt	DLFM08_00553|B4_TMP_45|gene-4|+|1203-1685|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00553|B4_TMP_45|gene-5|+|1846-2376|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00555|B4_TMP_47|gene-2|+|1209-1760|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00557|B4_TMP_49|gene-2|-|460-933|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00564|B4_TMP_56|gene-2|-|762-1256|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00564|B4_TMP_56|gene-3|-|1267-1647|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0139	Thymidylat_synt	DLFM08_00564|B4_TMP_56|gene-4|-|1605-2063|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00567|B4_TMP_59|gene-1|+|48-536|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00570|B4_TMP_62|gene-1|+|247-786|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00574|B4_TMP_66|gene-3|+|828-1583|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0146	thym_sym	DLFM08_00575|B4_TMP_67|gene-1|+|238-1032|complete	TIGR03284 thym sym: thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00575|B4_TMP_67|gene-2|+|1329-1817|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00577|B4_TMP_69|gene-2|-|511-1341|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00578|B4_TMP_70|gene-2|-|1366-1938|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00578|B4_TMP_70|gene-3|-|1959-2432|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0139	Thymidylat_synt	DLFM08_00578|B4_TMP_70|gene-4|-|2399-2713|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00585|B5_TMP_5|gene-2|-|1122-1724|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0146	thym_sym	DLFM08_00585|B5_TMP_5|gene-3|-|1761-2555|complete	TIGR03284 thym sym: thymidylate synthase [ARO:3000000]	variant
RF0063	DHFR_1	DLFM08_00586|B5_TMP_6|gene-2|+|602-1102|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00587|B5_TMP_7|gene-1|+|65-595|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00590|B5_TMP_10|gene-2|+|172-465|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00599|B5_TMP_19|gene-2|+|772-1302|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00602|B5_TMP_22|gene-1|-|22-522|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00611|B5_TMP_31|gene-3|-|897-1514|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00612|B5_TMP_32|gene-2|-|225-755|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00613|B5_TMP_33|gene-2|-|460-948|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0093	MarR_2	DLFM08_00614|B5_TMP_34|gene-2|-|225-689|complete	PF12802.2 MarR family [ARO:3000718]	variant
RF0146	thym_sym	DLFM08_00620|B5_TMP_40|gene-1|+|150-434|complete	TIGR03284 thym sym: thymidylate synthase [ARO:3000000]	variant
RF0146	thym_sym	DLFM08_00620|B5_TMP_40|gene-2|+|466-879|complete	TIGR03284 thym sym: thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00620|B5_TMP_40|gene-3|+|952-1434|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00621|B5_TMP_41|gene-2|+|699-1193|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00631|B5_TMP_51|gene-2|+|873-1424|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00632|B5_TMP_52|gene-2|-|103-612|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00644|B5_TMP_64|gene-2|+|477-908|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0139	Thymidylat_synt	DLFM08_00644|B5_TMP_64|gene-3|+|949-1242|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00644|B5_TMP_64|gene-4|+|1242-1739|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00645|B5_TMP_65|gene-2|-|1126-1620|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00664|B5_TMP_84|gene-2|+|174-1022|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00664|B5_TMP_84|gene-3|+|1033-1515|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00669|B5_TMP_89|gene-2|-|131-697|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00670|B5_TMP_90|gene-2|+|572-1051|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00675|B5_TMP_95|gene-2|-|478-957|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00680|B5_TMP_100|gene-2|+|1035-1580|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0079	HTH_AraC	DLFM08_00682|B5_TMP_102|gene-2|+|80-883|complete	"PF00165.18 Bacterial regulatory helix-turn-helix proteins, AraC family" [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00682|B5_TMP_102|gene-3|-|868-1356|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00683|B5_TMP_103|gene-2|-|1098-1580|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0063	DHFR_1	DLFM08_00687|B5_TMP_107|gene-3|-|2395-2883|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
RF0139	Thymidylat_synt	DLFM08_00690|B5_TMP_110|gene-2|+|1395-2387|complete	PF00303.14 Thymidylate synthase [ARO:3000000]	family
RF0063	DHFR_1	DLFM08_00690|B5_TMP_110|gene-3|+|2400-2897|complete	PF00186.14 Dihydrofolate reductase [ARO:3000745]	variant
