Accession	family	query_name	Resfams_description	Ontology_Level
MB-RF145	TetY	DLFM03_00447|S11_CHL_4|gene-3|-|1690-2922|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF035	ClassB	DLFM03_00449|S11_CAZ_9|gene-2|-|503-1564|complete	Class B beta-lactamase [ARO:3000004]	family
MB-RF145	TetY	DLFM03_00455|S11_TGC_5|gene-3|+|1573-2634|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF011	Aminoglycoside	DLFM03_00464|S10_GEN_9|gene-2|-|558-1457|complete	Determinant of Aminoglycoside Resistance	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00515|S10_CHL_40|gene-2|+|536-1744|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00531|S10_CHL_26|gene-1|+|162-1373|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00532|S10_CHL_20|gene-1|+|80-1300|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF006	ABCAntibioticEffluxPump	DLFM03_00541|S10_TGC_62|gene-2|+|214-1176|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF145	TetY	DLFM03_00542|S10_TGC_61|gene-3|-|1248-2663|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF034	ClassA	DLFM03_00544|S10_PEN_1|gene-3|-|1007-1879|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF006	ABCAntibioticEffluxPump	DLFM03_00545|S10_CAZ_14|gene-2|+|251-1024|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF006	ABCAntibioticEffluxPump	DLFM03_00546|S10_TGC_69|gene-3|-|1218-2183|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF006	ABCAntibioticEffluxPump	DLFM03_00571|S09_TET_6|gene-3|+|1261-2235|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF006	ABCAntibioticEffluxPump	DLFM03_00574|S09_TET_10|gene-2|+|591-1547|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF006	ABCAntibioticEffluxPump	DLFM03_00575|S09_TGC_11|gene-3|+|600-1556|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF006	ABCAntibioticEffluxPump	DLFM03_00576|S09_TGC_10|gene-3|+|1276-2250|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF054	emrB	DLFM03_00583|S09_TET_26|gene-1|+|684-2354|complete	emrB: subunit of efflux pump conferring antibiotic resistance [ARO:3000074]	gene
MB-RF034	ClassA	DLFM03_00597|S09_ATM_6|gene-3|+|886-1869|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00600|S09_CHL_13|gene-2|+|587-1792|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00601|S09_TET_7|gene-2|+|193-723|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00601|S09_TET_7|gene-3|+|866-1411|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF145	TetY	DLFM03_00644|S09_TGC_4|gene-2|+|604-2010|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF093	OXA	DLFM03_00663|S08_ATM_18|gene-5|+|3835-4650|complete	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF145	TetY	DLFM03_00694|S08_TET_8|gene-1|+|163-1635|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	DLFM03_00695|S08_TET_7|gene-1|+|424-1644|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00696|S08_CHL_13|gene-3|+|1082-2188|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00708|S08_CHL_2|gene-2|-|822-2024|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF128	Tet_Inactivator	DLFM03_00722|S08_TMP_48|gene-2|+|514-1869|complete	Enzymes or other gene products which hydroxylate tetracycline and other tetracycline	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00731|S07_CHL_3|gene-2|-|745-1944|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00732|S07_CHL_2|gene-2|+|818-2035|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00736|S07_CHL_11|gene-1|+|257-1465|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF145	TetY	DLFM03_00739|S07_TET_7|gene-1|+|143-1840|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF054	emrB	DLFM03_00740|S07_TET_9|gene-2|+|811-2484|complete	emrB: subunit of efflux pump conferring antibiotic resistance [ARO:3000074]	gene
MB-RF006	ABCAntibioticEffluxPump	DLFM03_00742|S07_TET_15|gene-2|-|982-1947|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF145	TetY	DLFM03_00749|S07_TET_22|gene-1|-|36-1703|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF036	ClassC-AmpC	DLFM03_00756|S07_PEN_68|gene-3|+|876-2030|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF125	SubclassB3	DLFM03_00758|S07_CAZ_13|gene-4|-|2860-3774|complete	"Subclass B3 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000571]	family
MB-RF036	ClassC-AmpC	DLFM03_00794|S06_CTX_1|gene-2|-|1276-2451|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00795|S06_CHL_2|gene-6|+|2225-3430|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF145	TetY	DLFM03_00796|S06_CHL_3|gene-2|+|334-1875|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF036	ClassC-AmpC	DLFM03_00798|S06_PEN_19|gene-1|+|49-1224|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00811|S06_CHL_13|gene-2|-|733-1935|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00812|S06_CHL_17|gene-4|-|1943-3187|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00821|S06_TET_5|gene-1|-|74-1321|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF093	OXA	DLFM03_00834|S06_ATM_21|gene-3|-|2934-3806|complete	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00866|S06_TET_28|gene-2|+|720-1286|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00867|S06_TET_27|gene-4|+|1645-2850|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF054	emrB	DLFM03_00890|S05_TET_12|gene-1|-|119-1807|complete	emrB: subunit of efflux pump conferring antibiotic resistance [ARO:3000074]	gene
MB-RF145	TetY	DLFM03_00891|S05_TET_10|gene-2|-|723-2249|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00892|S05_CHL_6|gene-1|+|108-1319|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00893|S05_CHL_9|gene-5|-|2803-4008|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF034	ClassA	DLFM03_00941|S05_CAZ_17|gene-2|+|1186-2067|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF006	ABCAntibioticEffluxPump	DLFM03_00943|S04_TET_15|gene-2|+|522-1490|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF090	NDM-CcrA	DLFM03_00949|S04_CAZ_14|gene-4|-|1607-2392|complete	A grouping of related NDM and CcrA beta-lactamases [ARO:3000057;ARO:3000578]	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00961|S04_CHL_11|gene-2|+|671-1903|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF159	VEB	DLFM03_00985|S04_FEP_1|gene-2|-|1040-2005|complete	VEB beta-lactamases (class a) -- Separated from VEB-PER	gene
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00988|S04_CHL_7|gene-3|-|1014-2225|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_00989|S04_CHL_9|gene-3|+|1147-2367|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_01016|S21_TGC_3|gene-1|+|470-1579|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	DLFM03_01019|S21_TET_5|gene-1|-|10-1269|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
MB-RF093	OXA	DLFM03_01021|S21_PEN_2|gene-2|+|451-1176|complete	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF109	robA	DLFM03_01042|S20_CHL_1|gene-2|-|583-1452|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF086	MFSAntibioticEffluxPump	DLFM03_01043|S20_CHL_3|gene-1|+|191-1396|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF129	TetA	DLFM03_01060|S20_TGC_2|gene-2|-|334-1533|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
MB-RF145	TetY	DLFM03_01061|S20_TGC_1|gene-2|-|569-2086|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF129	TetA	DLFM03_01069|S20_TET_7|gene-1|-|126-1301|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
MB-RF145	TetY	DLFM03_01070|S20_TET_8|gene-2|-|610-2127|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	DLFM03_01080|S20_TET_10|gene-2|+|208-1401|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
MB-RF034	ClassA	DLFM03_01082|S20_PEN_42|gene-2|+|254-1261|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_01083|S20_DCS_5|gene-3|-|684-1841|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF145	TetY	DLFM03_01088|S20_TET_14|gene-2|-|446-2143|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF159	VEB	DLFM03_01099|S20_PEN_44|gene-2|+|399-1289|complete	VEB beta-lactamases (class a) -- Separated from VEB-PER	gene
MB-RF128	Tet_Inactivator	DLFM03_01132|S20_TET_12|gene-3|+|690-1847|complete	Enzymes or other gene products which hydroxylate tetracycline and other tetracycline	family
MB-RF034	ClassA	DLFM03_01156|S20_PEN_27|gene-1|-|12-1121|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF065	IND	DLFM03_01160|S20_CTX_1|gene-4|+|4657-5385|complete	IND beta-lactamases (subclass B1 (metallo-) beta-lactamase) [ARO:3000060]	gene
MB-RF006	ABCAntibioticEffluxPump	DLFM03_01171|S20_TMP_122|gene-2|-|82-822|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF003	AAC3-I	DLFM03_01174|S20_GEN_3|gene-3|+|581-1375|complete	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	variant
MB-RF145	TetY	DLFM03_01186|S20_TET_29|gene-2|-|279-1907|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	DLFM03_01187|S20_TET_28|gene-5|-|1668-2951|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	DLFM03_01188|S20_TET_21|gene-2|-|233-1444|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	DLFM03_01190|S20_TET_24|gene-2|-|986-2233|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
MB-RF129	TetA	DLFM03_01192|S20_TET_26|gene-3|-|1753-2952|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
MB-RF002	AAC3	DLFM03_01224|S20_TMP_172|gene-6|+|2655-3125|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
MB-RF024	BCII	DLFM03_01269|S19_PIP_16|gene-1|-|273-1046|complete	Bacillus cereus beta-lactamase II (subclass B1 (metallo-) beta-lactamase) [ARO:3000577]	gene
MB-RF024	BCII	DLFM03_01270|S19_TZP_6|gene-1|-|519-1292|complete	Bacillus cereus beta-lactamase II (subclass B1 (metallo-) beta-lactamase) [ARO:3000577]	gene
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	DLFM03_01282|S19_TET_3|gene-1|-|253-1461|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
MB-RF145	TetY	DLFM03_01283|S19_TGC_2|gene-5|-|3196-4656|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	DLFM03_01292|S19_TET_2|gene-2|-|223-1446|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	DLFM03_01296|S19_TET_14|gene-2|-|1505-2740|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
MB-RF034	ClassA	DLFM03_01308|S19_PIP_3|gene-2|+|286-1170|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF034	ClassA	DLFM03_01345|S19_ATM_1|gene-1|-|63-956|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF128	Tet_Inactivator	DLFM03_01369|S19_TET_4|gene-2|-|596-1738|complete	Enzymes or other gene products which hydroxylate tetracycline and other tetracycline	family
MB-RF145	TetY	DLFM03_01370|S19_TET_5|gene-1|-|19-1509|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF034	ClassA	DLFM03_01371|S19_PEN_4|gene-6|-|4248-5132|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF125	SubclassB3	DLFM03_01427|S19_FOX_1|gene-3|+|1676-2539|complete	"Subclass B3 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000571]	family
MB-RF127	TEM	DLFM03_01435|S18_PEN_2|gene-2|+|759-1619|complete	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF034	ClassA	DLFM03_01443|S17_ATM_4|gene-2|+|285-1265|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF159	VEB	DLFM03_01459|S17_ATM_7|gene-2|-|268-1167|complete	VEB beta-lactamases (class a) -- Separated from VEB-PER	gene
MB-RF106	PvrR	DLFM03_01471|S17_PEN_2|gene-2|+|590-2593|complete	aminoglycoside phenotypic variant regulator [ARO:3003688]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM03_01471|S17_PEN_2|gene-3|-|2600-3775|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF034	ClassA	DLFM03_01486|S17_CAZ_2|gene-6|-|4290-5255|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_01501|S17_CHL_3|gene-2|+|530-1732|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	DLFM03_01514|S17_TET_12|gene-2|+|1000-2202|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
MB-RF129	TetA	DLFM03_01516|S17_TET_11|gene-2|+|885-2078|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
MB-RF128	Tet_Inactivator	DLFM03_01518|S17_TET_9|gene-2|+|378-1541|complete	Enzymes or other gene products which hydroxylate tetracycline and other tetracycline	family
MB-RF034	ClassA	DLFM03_01602|S17_ATM_6|gene-1|+|102-1130|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF093	OXA	DLFM03_01629|S16_PIP_3|gene-5|+|2827-3687|complete	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF097	OXA-cluster4	DLFM03_01630|S16_PIP_2|gene-3|-|981-1874|complete	OXA beta-lactamase (cluster 4), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF086	MFSAntibioticEffluxPump	DLFM03_01638|S16_CHL_8|gene-2|-|764-1978|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_01640|S16_TET_16|gene-2|-|764-1963|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	DLFM03_01641|S16_TET_15|gene-1|-|23-1258|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
MB-RF068	L1	DLFM03_01644|S16_FOX_1|gene-2|+|104-991|complete	L1 beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000582]	gene
MB-RF034	ClassA	DLFM03_01645|S16_CAZ_3|gene-3|+|1286-2209|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF122	SPM	DLFM03_01647|S16_CAZ_1|gene-3|+|812-1657|complete	Sao Paulo metallo-beta-lactamase (SPM-1) (subclass B1 (metallo-) beta-lactamase) [ARO:3000580]	gene
MB-RF036	ClassC-AmpC	DLFM03_01651|S16_PIP_4|gene-3|+|1150-2343|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF003	AAC3-I	DLFM03_01653|S16_GEN_5|gene-2|-|915-1721|complete	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	variant
MB-RF003	AAC3-I	DLFM03_01654|S16_GEN_6|gene-3|-|1419-2189|complete	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	variant
MB-RF004	AAC6-I	DLFM03_01655|S16_GEN_7|gene-3|-|1622-2137|complete	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF093	OXA	DLFM03_01656|S16_PEN_4|gene-2|+|161-1588|complete	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF097	OXA-cluster4	DLFM03_01657|S16_PEN_3|gene-2|+|1193-2086|complete	OXA beta-lactamase (cluster 4), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF003	AAC3-I	DLFM03_01658|S16_GEN_8|gene-2|-|1136-1966|complete	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	variant
MB-RF034	ClassA	DLFM03_01702|S16_PEN_2|gene-3|-|2544-3506|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_01709|S16_TET_1|gene-3|-|1812-2720|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	DLFM03_01712|S16_TET_7|gene-1|+|296-1537|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	DLFM03_01713|S16_TET_6|gene-1|+|197-1000|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
MB-RF086	MFSAntibioticEffluxPump	DLFM03_01713|S16_TET_6|gene-2|+|1050-1907|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	DLFM03_01714|S16_TET_9|gene-2|+|333-1574|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
MB-RF097	OXA-cluster4	DLFM03_01793|S16_TZP_2|gene-3|-|981-1874|complete	OXA beta-lactamase (cluster 4), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF086	MFSAntibioticEffluxPump	DLFM03_01815|S16_CHL_13|gene-4|+|1309-2325|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF034	ClassA	DLFM03_01820|S16_PEN_7|gene-2|+|1416-2384|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF034	ClassA	DLFM03_01821|S16_PEN_1|gene-3|+|2228-3361|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF093	OXA	DLFM03_01829|S16_ATM_3|gene-2|+|542-1447|complete	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF003	AAC3-I	DLFM03_01857|S15_GEN_3|gene-2|-|1157-1840|complete	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	variant
MB-RF122	SPM	DLFM03_01861|S15_CTX_1|gene-7|+|2201-3022|complete	Sao Paulo metallo-beta-lactamase (SPM-1) (subclass B1 (metallo-) beta-lactamase) [ARO:3000580]	gene
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	DLFM03_01868|S15_TET_2|gene-1|+|53-1258|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
MB-RF034	ClassA	DLFM03_01890|S15_ATM_13|gene-2|-|493-1368|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF093	OXA	DLFM03_01891|S15_PEN_2|gene-3|-|1261-2052|complete	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF003	AAC3-I	DLFM03_01905|S15_GEN_4|gene-3|-|1649-2458|complete	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	variant
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	DLFM03_01913|S15_TET_8|gene-3|+|900-2126|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
MB-RF127	TEM	DLFM03_01917|S15_PIP_1|gene-1|-|512-1372|complete	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF036	ClassC-AmpC	DLFM03_01918|S15_PEN_4|gene-3|-|1018-2208|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	DLFM03_01939|S15_TET_12|gene-2|-|571-1848|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
MB-RF128	Tet_Inactivator	DLFM03_01940|S15_TET_14|gene-1|-|10-1173|complete	Enzymes or other gene products which hydroxylate tetracycline and other tetracycline	family
MB-RF093	OXA	DLFM03_01955|S15_ATM_5|gene-2|+|302-1156|complete	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	DLFM03_01961|S15_TET_1|gene-1|+|65-1321|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
