Accession	family	query_name	Resfams_description	Ontology_Level
RF0127	TetA	DLFM03_01192|S20_TET_26|gene-3|-|1753-2952|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
RF0003	AAC3-I	DLFM03_01224|S20_TMP_172|gene-6|+|2655-3125|complete	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	variant
RF0050	Chlor_Acetyltrans_CAT	DLFM03_01261|S19_CHL_3|gene-2|-|387-1031|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	variant
RF0037	BCII	DLFM03_01269|S19_PIP_16|gene-1|-|273-1046|complete	Bacillus cereus beta-lactamase II (subclass B1 (metallo-) beta-lactamase) [ARO:3000577]	gene
RF0037	BCII	DLFM03_01270|S19_TZP_6|gene-1|-|519-1292|complete	Bacillus cereus beta-lactamase II (subclass B1 (metallo-) beta-lactamase) [ARO:3000577]	gene
RF0134	tet_MFS_efflux	DLFM03_01282|S19_TET_3|gene-1|-|253-1461|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
RF0104	MFS_efflux	DLFM03_01283|S19_TGC_2|gene-5|-|3196-4656|complete	major facilitator superfamily (MFS) antibiotic efflux pump [ARO:0010002]	family
RF0127	TetA	DLFM03_01292|S19_TET_2|gene-2|-|223-1446|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
RF0134	tet_MFS_efflux	DLFM03_01296|S19_TET_14|gene-2|-|1505-2740|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	gene
RF0053	ClassA	DLFM03_01308|S19_PIP_3|gene-2|+|286-1170|complete	Class A beta-lactamase [ARO:3000078]	family
RF0161	VEB-PER	DLFM03_01345|S19_ATM_1|gene-1|-|63-956|complete	VEB and PER beta-lactamases (class a) [ARO:3000043;ARO:3000056]	family
-	RF0167	DLFM03_01369|S19_TET_4|gene-2|-|596-1738|complete	Legionella_TE_Inactivator	family
RF0134	tet_MFS_efflux	DLFM03_01370|S19_TET_5|gene-1|-|19-1509|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
RF0053	ClassA	DLFM03_01371|S19_PEN_4|gene-6|-|4248-5132|complete	Class A beta-lactamase [ARO:3000078]	family
RF0125	SubclassB3	DLFM03_01427|S19_FOX_1|gene-3|+|1676-2539|complete	"Subclass B3 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000571]	family
RF0126	TEM	DLFM03_01435|S18_PEN_2|gene-2|+|759-1619|complete	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0053	ClassA	DLFM03_01443|S17_ATM_4|gene-2|+|285-1265|complete	Class A beta-lactamase [ARO:3000078]	family
RF0161	VEB-PER	DLFM03_01459|S17_ATM_7|gene-2|-|268-1167|complete	VEB and PER beta-lactamases (class a) [ARO:3000043;ARO:3000056]	family
RF0055	ClassC-AmpC	DLFM03_01471|S17_PEN_2|gene-3|-|2600-3775|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0053	ClassA	DLFM03_01486|S17_CAZ_2|gene-6|-|4290-5255|complete	Class A beta-lactamase [ARO:3000078]	family
RF0127	TetA	DLFM03_01514|S17_TET_12|gene-2|+|1000-2202|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
RF0127	TetA	DLFM03_01516|S17_TET_11|gene-2|+|885-2078|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
-	RF0167	DLFM03_01518|S17_TET_9|gene-2|+|378-1541|complete	Legionella_TE_Inactivator	gene
RF0053	ClassA	DLFM03_01602|S17_ATM_6|gene-1|+|102-1130|complete	Class A beta-lactamase [ARO:3000078]	family
RF0056	ClassD	DLFM03_01629|S16_PIP_3|gene-5|+|2827-3687|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0056	ClassD	DLFM03_01630|S16_PIP_2|gene-3|-|981-1874|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0134	tet_MFS_efflux	DLFM03_01641|S16_TET_15|gene-1|-|23-1258|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
RF0084	L1	DLFM03_01644|S16_FOX_1|gene-2|+|104-991|complete	L1 beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000582]	gene
RF0053	ClassA	DLFM03_01645|S16_CAZ_3|gene-3|+|1286-2209|complete	Class A beta-lactamase [ARO:3000078]	family
RF0122	SPM	DLFM03_01647|S16_CAZ_1|gene-3|+|812-1657|complete	Sao Paulo metallo-beta-lactamase (SPM-1) (subclass B1 (metallo-) beta-lactamase) [ARO:3000580]	gene
RF0055	ClassC-AmpC	DLFM03_01651|S16_PIP_4|gene-3|+|1150-2343|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0002	AAC3	DLFM03_01653|S16_GEN_5|gene-2|-|915-1721|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0002	AAC3	DLFM03_01654|S16_GEN_6|gene-3|-|1419-2189|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0056	ClassD	DLFM03_01656|S16_PEN_4|gene-2|+|161-1588|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0056	ClassD	DLFM03_01657|S16_PEN_3|gene-2|+|1193-2086|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0002	AAC3	DLFM03_01658|S16_GEN_8|gene-2|-|1136-1966|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0161	VEB-PER	DLFM03_01702|S16_PEN_2|gene-3|-|2544-3506|complete	VEB and PER beta-lactamases (class a) [ARO:3000043;ARO:3000056]	family
RF0134	tet_MFS_efflux	DLFM03_01712|S16_TET_7|gene-1|+|296-1537|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
RF0134	tet_MFS_efflux	DLFM03_01714|S16_TET_9|gene-2|+|333-1574|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
RF0056	ClassD	DLFM03_01793|S16_TZP_2|gene-3|-|981-1874|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0053	ClassA	DLFM03_01820|S16_PEN_7|gene-2|+|1416-2384|complete	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	DLFM03_01821|S16_PEN_1|gene-3|+|2228-3361|complete	Class A beta-lactamase [ARO:3000078]	family
RF0056	ClassD	DLFM03_01829|S16_ATM_3|gene-2|+|542-1447|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0002	AAC3	DLFM03_01857|S15_GEN_3|gene-2|-|1157-1840|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0122	SPM	DLFM03_01861|S15_CTX_1|gene-7|+|2201-3022|complete	Sao Paulo metallo-beta-lactamase (SPM-1) (subclass B1 (metallo-) beta-lactamase) [ARO:3000580]	gene
RF0134	tet_MFS_efflux	DLFM03_01868|S15_TET_2|gene-1|+|53-1258|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
RF0053	ClassA	DLFM03_01890|S15_ATM_13|gene-2|-|493-1368|complete	Class A beta-lactamase [ARO:3000078]	family
RF0056	ClassD	DLFM03_01891|S15_PEN_2|gene-3|-|1261-2052|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0002	AAC3	DLFM03_01905|S15_GEN_4|gene-3|-|1649-2458|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0134	tet_MFS_efflux	DLFM03_01913|S15_TET_8|gene-3|+|900-2126|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	gene
RF0126	TEM	DLFM03_01917|S15_PIP_1|gene-1|-|512-1372|complete	TEM beta-lactamase (class a) [ARO:3000014]	gene
RF0055	ClassC-AmpC	DLFM03_01918|S15_PEN_4|gene-3|-|1018-2208|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0127	TetA	DLFM03_01939|S15_TET_12|gene-2|-|571-1848|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
-	RF0167	DLFM03_01940|S15_TET_14|gene-1|-|10-1173|complete	Legionella_TE_Inactivator	gene
RF0056	ClassD	DLFM03_01955|S15_ATM_5|gene-2|+|302-1156|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0134	tet_MFS_efflux	DLFM03_01961|S15_TET_1|gene-1|+|65-1321|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
RF0056	ClassD	DLFM03_01971|S14_ATM_4|gene-1|+|322-1155|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0040	BJP	DLFM03_01972|S14_FOX_1|gene-2|+|314-1168|complete	BJP beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
RF0040	BJP	DLFM03_01981|S14_PIP_2|gene-3|-|1739-2593|complete	BJP beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
RF0040	BJP	DLFM03_01988|S14_TZP_3|gene-4|-|1739-2593|complete	BJP beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
-	RF0167	DLFM03_01989|S14_TET_3|gene-2|+|835-2007|complete	Legionella_TE_Inactivator	family
-	RF0167	DLFM03_01990|S14_TET_2|gene-2|-|489-1652|complete	Legionella_TE_Inactivator	family
RF0104	MFS_efflux	DLFM03_01991|S14_TET_7|gene-2|+|259-1716|complete	major facilitator superfamily (MFS) antibiotic efflux pump [ARO:0010002]	family
RF0053	ClassA	DLFM03_01995|S14_ATM_2|gene-1|+|250-1050|complete	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	DLFM03_01999|S14_PEN_5|gene-2|-|435-1418|complete	Class A beta-lactamase [ARO:3000078]	family
RF0040	BJP	DLFM03_02001|S14_PEN_1|gene-2|+|313-1167|complete	BJP beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
RF0056	ClassD	DLFM03_02009|S14_ATM_1|gene-3|+|1428-2243|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0125	SubclassB3	DLFM03_02033|S13_PEN_4|gene-2|+|217-825|complete	"Subclass B3 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000571]	family
RF0053	ClassA	DLFM03_02035|S13_PEN_3|gene-3|+|1357-2283|complete	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	DLFM03_02036|S13_PEN_1|gene-2|+|318-1292|complete	Class A beta-lactamase [ARO:3000078]	family
RF0040	BJP	DLFM03_02042|S13_FOX_1001|gene-3|-|1113-1877|complete	BJP beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
RF0125	SubclassB3	DLFM03_02100|S13_CAZ_2|gene-2|+|348-974|complete	"Subclass B3 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000571]	family
RF0084	L1	DLFM03_02101|S13_FOX_2|gene-2|+|211-1053|complete	L1 beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000582]	gene
RF0002	AAC3	DLFM03_02102|S13_GEN_3|gene-4|+|2275-3063|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0053	ClassA	DLFM03_02149|S13_CAZ_1015|gene-2|+|1097-2059|complete	Class A beta-lactamase [ARO:3000078]	family
RF0084	L1	DLFM03_02152|S13_CAZ_1010|gene-2|+|630-1550|complete	L1 beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000582]	gene
RF0053	ClassA	DLFM03_02153|S13_CAZ_1012|gene-1|-|67-1017|complete	Class A beta-lactamase [ARO:3000078]	family
RF0134	tet_MFS_efflux	DLFM03_02162|S13_TET_4|gene-1|+|606-1865|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
RF0127	TetA	DLFM03_02163|S13_TET_5|gene-1|-|21-1220|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
RF0053	ClassA	DLFM03_02167|S13_CAZ_1008|gene-1|+|63-1070|complete	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	DLFM03_02168|S13_CAZ_1009|gene-2|-|1416-2369|complete	Class A beta-lactamase [ARO:3000078]	family
RF0056	ClassD	DLFM03_02175|S13_PIP_1002|gene-2|-|95-862|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0054	ClassB	DLFM03_02178|S13_PIP_1|gene-3|-|817-1197|complete	Class B beta-lactamase [ARO:3000004]	family
RF0134	tet_MFS_efflux	DLFM03_02200|S13_TET_1008|gene-2|-|1406-2671|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
RF0056	ClassD	DLFM03_02213|S13_ATM_22|gene-2|+|619-1452|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0056	ClassD	DLFM03_02243|S13_ATM_1001|gene-2|+|605-1438|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0053	ClassA	DLFM03_02244|S13_ATM_1002|gene-2|-|445-1338|complete	Class A beta-lactamase [ARO:3000078]	family
RF0053	ClassA	DLFM03_02248|S13_CAZ_1002|gene-2|+|249-1190|complete	Class A beta-lactamase [ARO:3000078]	family
RF0134	tet_MFS_efflux	DLFM03_02258|S13_TET_1003|gene-3|-|435-1886|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
RF0053	ClassA	DLFM03_02273|S13_CTX_1|gene-1|+|117-1124|complete	Class A beta-lactamase [ARO:3000078]	family
RF0040	BJP	DLFM03_02279|S13_FOX_1|gene-1|+|21-911|complete	BJP beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
RF0127	TetA	DLFM03_02284|S13_TET_1015|gene-4|+|1870-3147|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
RF0053	ClassA	DLFM03_02300|S13_CTX_1001|gene-3|-|1659-2666|complete	Class A beta-lactamase [ARO:3000078]	family
RF0105	MoxA	DLFM03_02357|S12_CTX_2|gene-3|-|2399-3331|complete	MoxA beta-lactamase (class a) [ARO:3001215]	gene
RF0084	L1	DLFM03_02364|S12_CAZ_16|gene-3|-|1493-2407|complete	L1 beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000582]	gene
RF0161	VEB-PER	DLFM03_02376|S12_CAZ_2|gene-3|-|1406-2341|complete	VEB and PER beta-lactamases (class a) [ARO:3000043;ARO:3000056]	family
RF0161	VEB-PER	DLFM03_02379|S12_CAZ_17|gene-2|+|573-1472|complete	VEB and PER beta-lactamases (class a) [ARO:3000043;ARO:3000056]	family
RF0053	ClassA	DLFM03_02388|S12_PEN_5|gene-1|-|166-1014|complete	Class A beta-lactamase [ARO:3000078]	family
RF0114	ramA	DLFM03_02391|S12_CHL_7|gene-2|-|732-1073|complete	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
RF0127	TetA	DLFM03_02394|S12_TET_28|gene-3|+|1267-2544|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
RF0162	VIM	DLFM03_02397|S12_CAZ_14|gene-3|+|847-1665|complete	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
RF0078	GOB	DLFM03_02398|S12_CAZ_10|gene-4|-|1736-2614|complete	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0053	ClassA	DLFM03_02436|S12_CAZ_6|gene-2|-|903-1925|complete	Class A beta-lactamase [ARO:3000078]	family
RF0125	SubclassB3	DLFM03_02437|S12_FOX_1|gene-3|-|1131-2183|complete	"Subclass B3 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000571]	family
RF0084	L1	DLFM03_02438|S12_FOX_2|gene-2|-|285-1127|complete	L1 beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000582]	gene
RF0127	TetA	DLFM03_02445|S12_TET_13|gene-2|+|228-1412|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
RF0134	tet_MFS_efflux	DLFM03_02446|S12_TET_11|gene-3|-|944-2203|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	gene
RF0114	ramA	DLFM03_02460|S12_TET_27|gene-2|+|1066-1407|complete	ramA: gene modulating antibiotic efflux [ARO:3000823]	gene
RF0134	tet_MFS_efflux	DLFM03_02461|S12_TET_25|gene-2|-|265-1497|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	gene
RF0161	VEB-PER	DLFM03_02465|S12_PEN_1|gene-3|-|973-1872|complete	VEB and PER beta-lactamases (class a) [ARO:3000043;ARO:3000056]	family
RF0104	MFS_efflux	DLFM03_02473|S12_TET_9|gene-2|-|520-1968|complete	major facilitator superfamily (MFS) antibiotic efflux pump [ARO:0010002]	family
RF0104	MFS_efflux	DLFM03_02474|S12_TGC_2|gene-2|-|507-1955|complete	major facilitator superfamily (MFS) antibiotic efflux pump [ARO:0010002]	family
RF0127	TetA	DLFM03_02492|S12_TET_34|gene-2|+|614-1792|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
RF0134	tet_MFS_efflux	DLFM03_02493|S12_TET_31|gene-2|+|595-1797|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	gene
RF0134	tet_MFS_efflux	DLFM03_02505|S11_TET_10|gene-1|-|670-1941|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	gene
RF0050	Chlor_Acetyltrans_CAT	DLFM03_02532|S11_CHL_3|gene-2|-|530-1183|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	gene
RF0161	VEB-PER	DLFM03_02535|S11_CAZ_7|gene-3|+|1092-1979|complete	VEB and PER beta-lactamases (class a) [ARO:3000043;ARO:3000056]	family
RF0040	BJP	DLFM03_02544|S11_FOX_1|gene-2|-|812-1702|complete	BJP beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
RF0055	ClassC-AmpC	DLFM03_02545|S11_PEN_1|gene-5|+|2904-4085|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0056	ClassD	DLFM03_02546|S11_PEN_2|gene-3|+|635-1426|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0078	GOB	DLFM03_02547|S11_CAZ_6|gene-2|+|428-1381|complete	GOB beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000850]	gene
RF0040	BJP	DLFM03_02568|S11_PIP_1|gene-2|+|588-1442|complete	BJP beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
RF0087	LRA	DLFM03_02576|S11_CAZ_4|gene-2|+|373-1275|complete	LRA beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000852]	gene
RF0127	TetA	DLFM03_02577|S11_TET_4|gene-2|-|713-1897|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
-	RF0167	DLFM03_02578|S11_TET_5|gene-3|+|2393-3556|complete	Legionella_TE_Inactivator	gene
RF0127	TetA	DLFM03_02579|S11_TET_9|gene-3|+|861-2039|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
RF0056	ClassD	DLFM03_02595|S11_CTX_1|gene-7|-|7226-8086|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0054	ClassB	DLFM03_02597|S11_CTX_3|gene-2|-|97-1110|complete	Class B beta-lactamase [ARO:3000004]	family
-	RF0167	DLFM03_02603|S11_TET_7|gene-3|-|1957-3123|complete	Legionella_TE_Inactivator	family
RF0104	MFS_efflux	DLFM03_02604|S11_TET_2|gene-2|-|187-1641|complete	major facilitator superfamily (MFS) antibiotic efflux pump [ARO:0010002]	family
RF0134	tet_MFS_efflux	DLFM03_02628|S10_TET_47|gene-2|-|642-2171|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
RF0040	BJP	DLFM03_02629|S10_FOX_6|gene-2|-|1042-1932|complete	BJP beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
RF0125	SubclassB3	DLFM03_02630|S10_FOX_3|gene-2|+|592-1479|complete	"Subclass B3 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000571]	family
RF0125	SubclassB3	DLFM03_02632|S10_CAZ_8|gene-3|-|2139-3077|complete	"Subclass B3 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000571]	family
RF0053	ClassA	DLFM03_02633|S10_CAZ_1|gene-3|-|716-1609|complete	Class A beta-lactamase [ARO:3000078]	family
RF0087	LRA	DLFM03_02635|S10_CAZ_5|gene-2|+|357-1259|complete	LRA beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000852]	gene
RF0134	tet_MFS_efflux	DLFM03_02645|S10_TGC_24|gene-2|-|642-2171|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
RF0053	ClassA	DLFM03_02663|S10_PIP_31|gene-2|-|254-1099|complete	Class A beta-lactamase [ARO:3000078]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM03_02706|S10_CHL_3|gene-2|-|768-1427|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0056	ClassD	DLFM03_02709|S10_PIP_23|gene-2|+|751-1566|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0127	TetA	DLFM03_02719|S10_TET_23|gene-2|+|581-1855|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
RF0002	AAC3	DLFM03_02733|S10_GEN_4|gene-3|-|1122-1889|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0056	ClassD	DLFM03_02753|S10_PIP_3|gene-1|-|222-998|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM03_02755|S10_CHL_7|gene-1|-|210-863|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0053	ClassA	DLFM03_02767|S10_PIP_42|gene-2|+|241-1134|complete	Class A beta-lactamase [ARO:3000078]	family
RF0055	ClassC-AmpC	DLFM03_02815|S10_PIP_22|gene-2|+|330-1493|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
RF0125	SubclassB3	DLFM03_02817|S10_PIP_29|gene-2|+|406-828|complete	"Subclass B3 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000571]	family
RF0051	Chlor_Efflux_Pump	DLFM03_02827|S10_CHL_28|gene-2|+|406-1578|complete	chloramphenicol efflux pump [ARO:3001212]	family
RF0050	Chlor_Acetyltrans_CAT	DLFM03_02830|S10_CHL_22|gene-4|-|2826-3482|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0127	TetA	DLFM03_02832|S10_TET_61|gene-1|+|143-1327|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
RF0127	TetA	DLFM03_02834|S10_TET_63|gene-2|-|1071-2270|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
RF0056	ClassD	DLFM03_02855|S10_TZP_5|gene-2|+|792-1496|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0056	ClassD	DLFM03_02868|S10_PEN_6|gene-2|-|384-1199|complete	Class D beta-lactamases [ARO:3000075;ARO:3000017]	family
RF0161	VEB-PER	DLFM03_02872|S10_CAZ_17|gene-2|+|1813-2703|complete	VEB and PER beta-lactamases (class a) [ARO:3000043;ARO:3000056]	family
RF0108	NDM-CcrA	DLFM03_02873|S10_CAZ_13|gene-4|+|1862-2638|complete	A grouping of related NDM and CcrA beta-lactamases [ARO:3000057;ARO:3000578]	family
RF0037	BCII	DLFM03_02874|S10_CAZ_11|gene-3|-|1122-1850|complete	Bacillus cereus beta-lactamase II (subclass B1 (metallo-) beta-lactamase) [ARO:3000577]	gene
RF0050	Chlor_Acetyltrans_CAT	DLFM03_02892|S10_CHL_11|gene-1|+|126-455|complete	chloramphenicol acetyltransferase (CAT) [ARO:3000122]	family
RF0105	MoxA	DLFM03_02897|S10_PEN_17|gene-1|+|454-1398|complete	MoxA beta-lactamase (class a) [ARO:3001215]	gene
RF0134	tet_MFS_efflux	DLFM03_02911|S10_TET_59|gene-1|-|167-1366|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	gene
RF0002	AAC3	DLFM03_02935|S09_GEN_4|gene-2|+|794-1642|complete	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	gene
RF0134	tet_MFS_efflux	DLFM03_02954|S09_TET_15|gene-1|-|163-1410|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	gene
RF0134	tet_MFS_efflux	DLFM03_02976|S09_TET_21|gene-2|+|463-1701|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	gene
